score,posted_at,source,company,title,location,url,matched_groups,preferred_location
85,2026-04-21T00:00:00+00:00,linkedin,"Scribd, Inc.",Software Engineer - Backend (Python),"Dallas, TX",https://www.linkedin.com/jobs/view/software-engineer-backend-python-at-scribd-inc-4391871364,"fullstack,software",True
80,2026-04-23T00:00:00+00:00,linkedin,"Trilyon, Inc.",Data Analyst,"Plano, TX",https://www.linkedin.com/jobs/view/data-analyst-at-trilyon-inc-4405869582,data,True
80,2026-04-23T00:00:00+00:00,linkedin,Lockheed Martin,Data Analyst - Level 1,"Fort Worth, TX",https://www.linkedin.com/jobs/view/data-analyst-level-1-at-lockheed-martin-4405860866,data,True
80,2026-04-23T00:00:00+00:00,linkedin,Lockheed Martin,Data Analyst (Level 2),"Fort Worth, TX",https://www.linkedin.com/jobs/view/data-analyst-level-2-at-lockheed-martin-4405694223,data,True
185,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II - Cloud Detection & Response,"New York, New York, USA",https://careers.datadoghq.com/detail/7646496/?gh_jid=7646496,"data,vibecoding,fullstack,software,qa,cloud,security,analyst,product,junior",False
180,2026-04-24T07:06:27+00:00,greenhouse,robinhood,"Security Engineer, Detection & Response","Toronto, Canada",https://boards.greenhouse.io/robinhood/jobs/7697727?t=gh_src=&gh_jid=7697727,"data,vibecoding,fullstack,software,qa,cloud,security,analyst,product,junior",False
180,2026-04-23T20:59:55+00:00,greenhouse,samsara,"GRC Analyst, Third-Party Risk Management",Bengaluru - BLR1,https://www.samsara.com/company/careers/roles/7669236?gh_jid=7669236,"data,vibecoding,fullstack,software,qa,cloud,security,analyst,product,junior",False
180,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Operations Manager,"New York, New York, USA",https://careers.datadoghq.com/detail/7818744/?gh_jid=7818744,"data,vibecoding,fullstack,software,qa,cloud,security,analyst,product,junior",False
175,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II - Code Security,"New York, New York, USA",https://careers.datadoghq.com/detail/7641271/?gh_jid=7641271,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
175,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II - Identity Security,"New York, New York, USA",https://careers.datadoghq.com/detail/7776413/?gh_jid=7776413,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
175,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II - Semantic & Agentic Search AI,"New York, New York, USA",https://careers.datadoghq.com/detail/7555509/?gh_jid=7555509,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-24T07:06:49+00:00,greenhouse,robinhood,Salesforce Applications Developer,"Toronto, Canada",https://boards.greenhouse.io/robinhood/jobs/7729315?t=gh_src=&gh_jid=7729315,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T16:40:28+00:00,greenhouse,pinterest,Master's Fall Machine Learning Internship (ATG - Visual Search),"San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US; New York, NY, US",https://www.pinterestcareers.com/jobs/?gh_jid=7253017,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T16:39:10+00:00,greenhouse,pinterest,"PhD Fall Machine Learning Intern (ATG — Visual, Multimodal, and Recommender Systems)","San Francisco, CA, US; Palo Alto, CA, US; Seattle, WA, US; New York, NY, US",https://www.pinterestcareers.com/jobs/?gh_jid=7255640,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T22:19:34+00:00,greenhouse,pinterest,"Software Engineer II, Backend","Toronto, ON, CA",https://www.pinterestcareers.com/jobs/?gh_jid=5132899,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-24T00:15:23+00:00,greenhouse,anthropic,Biological Safety Research Scientist,"San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5066977008,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-21T19:49:26+00:00,greenhouse,gusto,Financial Crime Compliance Oversight Analyst,"Denver, CO;San Francisco, CA;New York, NY",https://job-boards.greenhouse.io/gusto/jobs/7647962,"data,vibecoding,fullstack,software,qa,cloud,security,analyst,product,junior",False
170,2026-04-23T20:32:55+00:00,greenhouse,asana,"Software Engineer, CI/CD",San Francisco,https://www.asana.com/jobs/apply/7595104?gh_jid=7595104,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
170,2026-04-23T19:15:05+00:00,greenhouse,asana,Solutions Demo Engineer ,Dublin,https://www.asana.com/jobs/apply/7386483?gh_jid=7386483,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T22:20:43+00:00,greenhouse,chime,Finance Associate,"San Francisco, CA, USA",https://boards.greenhouse.io/chime/jobs/8465312002?gh_jid=8465312002,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
170,2026-04-23T22:50:17+00:00,greenhouse,chime,Product Security Engineer,"San Francisco, CA, USA",https://boards.greenhouse.io/chime/jobs/8141068002?gh_jid=8141068002,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,AI Research Engineer - Datadog AI Research (DAIR),"Paris, France",https://careers.datadoghq.com/detail/7194969/?gh_jid=7194969,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,AI Research Engineer – Datadog AI Research (DAIR),"New York, New York, USA",https://careers.datadoghq.com/detail/7183013/?gh_jid=7183013,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,Engineering Manager - Security Incident Response (EMEA),"Paris, France",https://careers.datadoghq.com/detail/7339331/?gh_jid=7339331,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,Front Desk Associate - Dublin,"Dublin, Ireland",https://careers.datadoghq.com/detail/7804736/?gh_jid=7804736,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - AI Platform - Annotation & Evaluation","New York, New York, USA",https://careers.datadoghq.com/detail/7613808/?gh_jid=7613808,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - AI Platform - Training & Serving","Paris, France",https://careers.datadoghq.com/detail/7529852/?gh_jid=7529852,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - APM Backend","Paris, France",https://careers.datadoghq.com/detail/7814972/?gh_jid=7814972,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - Code Coverage","Madrid, Spain",https://careers.datadoghq.com/detail/7742739/?gh_jid=7742739,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - CodeGen","New York, New York, USA",https://careers.datadoghq.com/detail/7629758/?gh_jid=7629758,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - Dataviz Explorations","Paris, France",https://careers.datadoghq.com/detail/7672619/?gh_jid=7672619,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager I, Engineering - Resource Graph","Paris, France",https://careers.datadoghq.com/detail/7573784/?gh_jid=7573784,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Manager, Networking","Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA",https://careers.datadoghq.com/detail/6632056/?gh_jid=6632056,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T17:41:00+00:00,greenhouse,datadog,"Product Designer II, CCM","Paris, France",https://careers.datadoghq.com/detail/7559797/?gh_jid=7559797,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
170,2026-04-23T22:04:34+00:00,greenhouse,datadog,Technical Escalations Engineer 3 - Synthetics (Mexico City),"Mexico City, Mexico",https://careers.datadoghq.com/detail/7777832/?gh_jid=7777832,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-22T16:24:13+00:00,greenhouse,stripe,"Machine Learning Engineer, Support Experience","Toronto, Canada",https://stripe.com/jobs/search?gh_jid=7813942,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-22T20:54:47+00:00,greenhouse,anthropic,"Security Risk & Compliance, HIPAA","San Francisco, CA | New York City, NY | Seattle, WA; Washington, DC",https://job-boards.greenhouse.io/anthropic/jobs/5160757008,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-23T20:59:55+00:00,greenhouse,samsara,Electrical Engineering Co-Op,San Francisco - SF9,https://www.samsara.com/company/careers/roles/7581914?gh_jid=7581914,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
165,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Associate Technical Services Engineer II,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7721092,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Technical Services Engineer,Vancouver,https://www.mongodb.com/careers/job/?gh_jid=7566221,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Technical Services Engineer,Sydney,https://www.mongodb.com/careers/job/?gh_jid=7746718,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
165,2026-04-24T00:44:24+00:00,greenhouse,mixpanel,Sales System Engineer,"New York City, US (Hybrid)",https://job-boards.greenhouse.io/mixpanel/jobs/7678938,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
165,2026-04-23T17:41:00+00:00,greenhouse,datadog,GTM Strategy and Operations Analyst - EMEA,"Dublin, Ireland",https://careers.datadoghq.com/detail/7636353/?gh_jid=7636353,"data,vibecoding,fullstack,software,qa,cloud,analyst,junior",False
165,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II - Model Lab,"New York, New York, USA",https://careers.datadoghq.com/detail/7144556/?gh_jid=7144556,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
165,2026-04-23T17:41:00+00:00,greenhouse,datadog,Product Manager II – Real User Monitoring (RUM),"Paris, France",https://careers.datadoghq.com/detail/7694469/?gh_jid=7694469,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
160,2026-04-22T16:24:13+00:00,greenhouse,stripe,Integration Engineer (AUNZ),Sydney,https://stripe.com/jobs/search?gh_jid=7703911,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-22T16:24:13+00:00,greenhouse,stripe,Integration Engineer (Client facing),Ireland,https://stripe.com/jobs/search?gh_jid=7594874,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-24T07:06:02+00:00,greenhouse,robinhood,"Android Full Stack Engineer, Credit Cards & Banking","Bellevue, WA; Menlo Park, CA; New York, NY",https://boards.greenhouse.io/robinhood/jobs/7490049?t=gh_src=&gh_jid=7490049,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
160,2026-04-21T23:26:46+00:00,greenhouse,robinhood,"Engineering Manager, Financial Crimes ","Menlo Park, CA",https://boards.greenhouse.io/robinhood/jobs/7512231?t=gh_src=&gh_jid=7512231,"data,vibecoding,fullstack,software,qa,cloud,analyst,product,junior",False
160,2026-04-24T07:06:20+00:00,greenhouse,robinhood,"Engineering Manager, Observability","Toronto, Canada",https://boards.greenhouse.io/robinhood/jobs/7684757?t=gh_src=&gh_jid=7684757,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
160,2026-04-23T22:19:34+00:00,greenhouse,pinterest,Software Engineer Intern Fall 2026 (Toronto),"Toronto, ON, CA",https://www.pinterestcareers.com/jobs/?gh_jid=7258004,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
160,2026-04-23T18:18:10+00:00,greenhouse,anthropic,"Programme Manager, Partner Delivery","London, UK",https://job-boards.greenhouse.io/anthropic/jobs/5197601008,"data,vibecoding,fullstack,software,qa,cloud,product,junior",False
160,2026-04-21T19:49:38+00:00,greenhouse,gusto,"Controller, Symmetry","Scottsdale, AZ",https://job-boards.greenhouse.io/gusto/jobs/7789040,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T22:57:42+00:00,greenhouse,asana,Global Experience Manager,Warsaw,https://www.asana.com/jobs/apply/7778682?gh_jid=7778682,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T12:34:46+00:00,greenhouse,elastic,Recruiting Sourcer,"Bangalore, India",https://jobs.elastic.co/jobs?gh_jid=7819544&gh_jid=7819544,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-23T07:34:31+00:00,greenhouse,elastic, Software Engineer II - Engineering Productivity - Platform,Spain,https://jobs.elastic.co/jobs?gh_jid=7687038&gh_jid=7687038,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Application Delivery Consultant,Bulgaria,https://www.mongodb.com/careers/job/?gh_jid=7836059,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Associate TSE I,Tel Aviv,https://www.mongodb.com/careers/job/?gh_jid=7678384,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Cloud Operations Engineer,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7453323,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Cloud Operations Engineer,United States,https://www.mongodb.com/careers/job/?gh_jid=7647255,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Consulting Engineer,Tel Aviv,https://www.mongodb.com/careers/job/?gh_jid=7746692,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Site Reliability Engineer 3,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7821318,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,Site Reliability Engineer 3,New York City,https://www.mongodb.com/careers/job/?gh_jid=7821316,"data,vibecoding,fullstack,software,qa,cloud,security,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer, Networking & Observability",Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec,https://www.mongodb.com/careers/job/?gh_jid=7672662,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
160,2026-04-21T21:41:57+00:00,greenhouse,mongodb,"Software Engineer, Networking & Observability",New York City; United States,https://www.mongodb.com/careers/job/?gh_jid=7672660,"data,vibecoding,fullstack,software,qa,cloud,security,product,junior",False
